Selection Name,Provider,Start Time,Course,Market Type,Price,Min Price,Max Price,Stake,Race Date,ComboLabel,ComboRank,ComboProviders,ComboSize,ComboScore
Virtual Hug,Combo3M2 PL4,16:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Wannabeawallaby,Combo1M2 PL4,14:20,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wannabeawallaby,Combo1M2 PL4,14:20,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wannabeawallaby,Combo1M2 PL4,14:20,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wannabeawallaby,Combo1M2 PL4,14:20,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wannabeawallaby,Combo3M2 PL4,14:20,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Wannabeawallaby,Combo3M2 PL4,14:20,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Wannabeawallaby,Combo3M2 PL4,14:20,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Wannabeawallaby,Combo3M2 PL4,14:20,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Whatamoon,Combo1M2 PL4,20:00,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whatamoon,Combo1M2 PL4,20:00,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whatamoon,Combo1M2 PL4,20:00,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whatamoon,Combo1M2 PL4,20:00,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whatamoon,Combo2M2 PL4,20:00,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Whatamoon,Combo2M2 PL4,20:00,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Whatamoon,Combo2M2 PL4,20:00,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Whatamoon,Combo2M2 PL4,20:00,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Whatamoon,Combo3M2 PL4,20:00,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Whatamoon,Combo3M2 PL4,20:00,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Whatamoon,Combo3M2 PL4,20:00,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Whatamoon,Combo3M2 PL4,20:00,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Whats The Plan,Combo1M2 PL4,15:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whats The Plan,Combo1M2 PL4,15:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whats The Plan,Combo1M2 PL4,15:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whats The Plan,Combo1M2 PL4,15:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Whats The Plan,Combo2M2 PL4,15:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Whats The Plan,Combo2M2 PL4,15:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Whats The Plan,Combo2M2 PL4,15:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Whats The Plan,Combo2M2 PL4,15:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Wild Clary,Combo1M2 PL4,20:30,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wild Clary,Combo1M2 PL4,20:30,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wild Clary,Combo1M2 PL4,20:30,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wild Clary,Combo1M2 PL4,20:30,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Wild Clary,Combo2M2 PL4,20:30,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Wild Clary,Combo2M2 PL4,20:30,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Wild Clary,Combo2M2 PL4,20:30,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Wild Clary,Combo2M2 PL4,20:30,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Wild Clary,Combo3M2 PL4,20:30,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Wild Clary,Combo3M2 PL4,20:30,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Wild Clary,Combo3M2 PL4,20:30,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Wild Clary,Combo3M2 PL4,20:30,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Zabeel Flower,Combo1M2 PL4,15:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Zabeel Flower,Combo1M2 PL4,15:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Zabeel Flower,Combo1M2 PL4,15:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Zabeel Flower,Combo1M2 PL4,15:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo1M2 PL4,1.0,18aveplace3 | O18aveplace4 | SuperTomorrow,3.0,307.8346164584869
Zabeel Flower,Combo2M2 PL4,15:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Zabeel Flower,Combo2M2 PL4,15:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Zabeel Flower,Combo2M2 PL4,15:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Zabeel Flower,Combo2M2 PL4,15:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2M2 PL4,2.0,18aveplace1 | O18aveplace3 | aveplace,3.0,289.4624023317006
Zabeel Flower,Combo3M2 PL4,15:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Zabeel Flower,Combo3M2 PL4,15:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Zabeel Flower,Combo3M2 PL4,15:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Zabeel Flower,Combo3M2 PL4,15:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3M2 PL4,3.0,18aveplace2 | O18aveplace2,2.0,262.93312816406313
Ajrad,Combo5AT PL4,17:25,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Ajrad,Combo5AT PL4,17:25,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Ajrad,Combo5AT PL4,17:25,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Ajrad,Combo5AT PL4,17:25,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Alnayef,Combo2AT PL4,17:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alnayef,Combo2AT PL4,17:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alnayef,Combo2AT PL4,17:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alnayef,Combo2AT PL4,17:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alpine Girl,Combo2AT PL4,18:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alpine Girl,Combo2AT PL4,18:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alpine Girl,Combo2AT PL4,18:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alpine Girl,Combo2AT PL4,18:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Alpine Girl,Combo5AT PL4,18:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Alpine Girl,Combo5AT PL4,18:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Alpine Girl,Combo5AT PL4,18:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Alpine Girl,Combo5AT PL4,18:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Amayretto,Combo3AT PL4,18:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Amayretto,Combo3AT PL4,18:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Amayretto,Combo3AT PL4,18:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Amayretto,Combo3AT PL4,18:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Ana Emaraaty,Combo2AT PL4,19:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Ana Emaraaty,Combo2AT PL4,19:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Ana Emaraaty,Combo2AT PL4,19:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Ana Emaraaty,Combo2AT PL4,19:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Angels Share,Combo2AT PL4,16:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Angels Share,Combo2AT PL4,16:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Angels Share,Combo2AT PL4,16:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Angels Share,Combo2AT PL4,16:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Angels Share,Combo4AT PL4,16:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Angels Share,Combo4AT PL4,16:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Angels Share,Combo4AT PL4,16:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Angels Share,Combo4AT PL4,16:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Annexation,Combo5AT PL4,14:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Annexation,Combo5AT PL4,14:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Annexation,Combo5AT PL4,14:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Annexation,Combo5AT PL4,14:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Annie Edson Taylor,Combo2AT PL4,17:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Annie Edson Taylor,Combo2AT PL4,17:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Annie Edson Taylor,Combo2AT PL4,17:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Annie Edson Taylor,Combo2AT PL4,17:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Appier,Combo3AT PL4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Appier,Combo3AT PL4,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Appier,Combo3AT PL4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Appier,Combo3AT PL4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Arctician,Combo2AT PL4,17:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Arctician,Combo2AT PL4,17:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Arctician,Combo2AT PL4,17:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Arctician,Combo2AT PL4,17:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Arctician,Combo4AT PL4,17:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Arctician,Combo4AT PL4,17:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Arctician,Combo4AT PL4,17:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Arctician,Combo4AT PL4,17:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Arctician,Combo5AT PL4,17:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Arctician,Combo5AT PL4,17:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Arctician,Combo5AT PL4,17:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Arctician,Combo5AT PL4,17:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Awaafi,Combo2AT PL4,18:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Awaafi,Combo2AT PL4,18:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Awaafi,Combo2AT PL4,18:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Awaafi,Combo2AT PL4,18:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Awaafi,Combo4AT PL4,18:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Awaafi,Combo4AT PL4,18:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Awaafi,Combo4AT PL4,18:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Awaafi,Combo4AT PL4,18:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Better And Better,Combo2AT PL4,18:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Better And Better,Combo2AT PL4,18:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Better And Better,Combo2AT PL4,18:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Better And Better,Combo2AT PL4,18:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Better And Better,Combo4AT PL4,18:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Better And Better,Combo4AT PL4,18:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Better And Better,Combo4AT PL4,18:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Better And Better,Combo4AT PL4,18:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Billy No Mates,Combo2AT PL4,17:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Billy No Mates,Combo2AT PL4,17:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Billy No Mates,Combo2AT PL4,17:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Billy No Mates,Combo2AT PL4,17:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Blue Hero,Combo5AT PL4,17:25,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Blue Hero,Combo5AT PL4,17:25,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Blue Hero,Combo5AT PL4,17:25,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Blue Hero,Combo5AT PL4,17:25,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Boston Dan,Combo2AT PL4,16:13,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Boston Dan,Combo2AT PL4,16:13,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Boston Dan,Combo2AT PL4,16:13,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Boston Dan,Combo2AT PL4,16:13,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
